,date,stadium,pitcher,batter,outs,home_score,away_score,descr,inning,side,bases
2341,2012-10-28,Comerica Park,cainma01,fieldpr01,1,2,3,Pop Out,6,bottom,
2342,2012-10-28,Comerica Park,cainma01,youngde03,2,2,3,Home Run,6,bottom,
2343,2012-10-28,Comerica Park,cainma01,dirksan01,2,3,3,Single,6,bottom,
2344,2012-10-28,Comerica Park,cainma01,peraljh01,2,3,3,Flyout,6,bottom,1b
2345,2012-10-28,Comerica Park,scherma01,blancgr01,0,3,3,Single,7,top,
2346,2012-10-28,Comerica Park,smylydr01,crawfbr01,1,3,3,Flyout,7,top,2b
2347,2012-10-28,Comerica Park,cainma01,infanom01,0,3,3,Flyout,7,bottom,
2348,2012-10-28,Comerica Park,cainma01,lairdge01,1,3,3,Pop Out,7,bottom,
2349,2012-10-28,Comerica Park,cainma01,jacksau01,2,3,3,Strikeout,7,bottom,
2350,2012-10-28,Comerica Park,affelje01,garciav01,0,3,3,Walk,8,bottom,
2351,2012-10-28,Comerica Park,affelje01,cabremi01,0,3,3,Strikeout,8,bottom,1b
2352,2012-10-28,Comerica Park,affelje01,fieldpr01,1,3,3,Strikeout,8,bottom,1b
2353,2012-10-28,Comerica Park,affelje01,youngde03,2,3,3,Strikeout,8,bottom,1b
2354,2012-10-28,Comerica Park,cokeph01,pencehu01,0,3,3,Strikeout,9,top,
2355,2012-10-28,Comerica Park,cokeph01,beltbr01,1,3,3,Strikeout,9,top,
2356,2012-10-28,Comerica Park,cokeph01,blancgr01,2,3,3,Strikeout,9,top,
2357,2012-10-28,Comerica Park,affelje01,dirksan01,0,3,3,Strikeout,9,bottom,
2358,2012-10-28,Comerica Park,affelje01,peraljh01,1,3,3,Flyout,9,bottom,
2359,2012-10-28,Comerica Park,garcija01,infanom01,2,3,3,Hit By Pitch,9,bottom,
2360,2012-10-28,Comerica Park,garcija01,lairdge01,2,3,3,Forceout,9,bottom,1b
2361,2012-10-28,Comerica Park,cokeph01,crawfbr01,0,3,3,Sac Bunt,10,top,1b
2362,2012-10-28,Comerica Park,cokeph01,paganan01,1,3,3,Strikeout,10,top,2b
2363,2012-10-28,Comerica Park,cokeph01,scutama01,2,3,3,Single,10,top,2b
2364,2012-10-28,Comerica Park,cokeph01,sandopa01,2,3,4,Fielders Choice Out,10,top,2b
2365,2012-10-28,Comerica Park,romose01,jacksau01,0,3,4,Strikeout,10,bottom,
2366,2012-10-28,Comerica Park,romose01,kellydo01,1,3,4,Strikeout,10,bottom,
2367,2012-10-28,Comerica Park,romose01,cabremi01,2,3,4,Strikeout,10,bottom,
3565,2013-10-01,PNC Park,liriafr01,choosh01,0,0,0,Strikeout,1,top,
3566,2013-10-01,PNC Park,liriafr01,ludwiry01,1,0,0,Groundout,1,top,
3567,2013-10-01,PNC Park,liriafr01,vottojo01,2,0,0,Groundout,1,top,
3568,2013-10-01,PNC Park,cuetojo01,martest01,0,0,0,Bunt Groundout,1,bottom,
3569,2013-10-01,PNC Park,cuetojo01,walkene01,1,0,0,Flyout,1,bottom,
3570,2013-10-01,PNC Park,cuetojo01,mccutan01,2,0,0,Walk,1,bottom,
3571,2013-10-01,PNC Park,cuetojo01,morneju01,2,0,0,Lineout,1,bottom,1b
3572,2013-10-01,PNC Park,liriafr01,phillbr01,0,0,0,Groundout,2,top,
3573,2013-10-01,PNC Park,liriafr01,bruceja01,1,0,0,Strikeout,2,top,
3574,2013-10-01,PNC Park,liriafr01,frazito01,2,0,0,Groundout,2,top,
3575,2013-10-01,PNC Park,cuetojo01,byrdma01,0,0,0,Home Run,2,bottom,
3576,2013-10-01,PNC Park,cuetojo01,alvarpe01,0,1,0,Lineout,2,bottom,
3577,2013-10-01,PNC Park,cuetojo01,martiru01,1,1,0,Home Run,2,bottom,
3578,2013-10-01,PNC Park,cuetojo01,barmecl01,1,2,0,Lineout,2,bottom,
3579,2013-10-01,PNC Park,cuetojo01,liriafr01,2,2,0,Single,2,bottom,
3580,2013-10-01,PNC Park,cuetojo01,martest01,2,2,0,Single,2,bottom,1b
3581,2013-10-01,PNC Park,cuetojo01,walkene01,2,2,0,Pop Out,2,bottom,1b2b
3582,2013-10-01,PNC Park,liriafr01,cozarza01,0,2,0,Groundout,3,top,
3583,2013-10-01,PNC Park,liriafr01,hanigry01,1,2,0,Groundout,3,top,
3584,2013-10-01,PNC Park,liriafr01,cuetojo01,2,2,0,Groundout,3,top,
3585,2013-10-01,PNC Park,cuetojo01,mccutan01,0,2,0,Single,3,bottom,
3586,2013-10-01,PNC Park,cuetojo01,morneju01,0,2,0,Lineout,3,bottom,1b
3587,2013-10-01,PNC Park,cuetojo01,byrdma01,1,2,0,Single,3,bottom,1b
3588,2013-10-01,PNC Park,cuetojo01,alvarpe01,1,2,0,Sac Fly,3,bottom,1b3b
3589,2013-10-01,PNC Park,cuetojo01,martiru01,2,3,0,Single,3,bottom,1b
3590,2013-10-01,PNC Park,cuetojo01,barmecl01,2,3,0,Forceout,3,bottom,1b2b
3591,2013-10-01,PNC Park,liriafr01,choosh01,0,3,0,Hit By Pitch,4,top,
3592,2013-10-01,PNC Park,liriafr01,ludwiry01,0,3,0,Single,4,top,1b
3593,2013-10-01,PNC Park,liriafr01,vottojo01,0,3,0,Strikeout,4,top,1b2b
3594,2013-10-01,PNC Park,liriafr01,phillbr01,1,3,0,Pop Out,4,top,1b2b
3595,2013-10-01,PNC Park,liriafr01,bruceja01,2,3,0,Single,4,top,1b2b
3596,2013-10-01,PNC Park,liriafr01,frazito01,2,3,1,Strikeout,4,top,1b2b
3597,2013-10-01,PNC Park,cuetojo01,liriafr01,0,3,1,Groundout,4,bottom,
3598,2013-10-01,PNC Park,cuetojo01,martest01,1,3,1,Double,4,bottom,
3599,2013-10-01,PNC Park,marshse01,walkene01,1,3,1,Double,4,bottom,2b
3600,2013-10-01,PNC Park,marshse01,mccutan01,1,4,1,Intent Walk,4,bottom,2b
3601,2013-10-01,PNC Park,marshse01,morneju01,1,4,1,Walk,4,bottom,1b2b
3602,2013-10-01,PNC Park,hoovejj01,byrdma01,1,4,1,Forceout,4,bottom,1b2b3b
3603,2013-10-01,PNC Park,hoovejj01,alvarpe01,2,5,1,Forceout,4,bottom,1b3b
3604,2013-10-01,PNC Park,liriafr01,cozarza01,0,5,1,Walk,5,top,
3605,2013-10-01,PNC Park,liriafr01,hanigry01,0,5,1,Flyout,5,top,1b
3606,2013-10-01,PNC Park,liriafr01,heisech01,1,5,1,Grounded Into DP,5,top,1b
3607,2013-10-01,PNC Park,simonal01,martiru01,0,5,1,Flyout,5,bottom,
3608,2013-10-01,PNC Park,simonal01,barmecl01,1,5,1,Single,5,bottom,
3609,2013-10-01,PNC Park,simonal01,liriafr01,1,5,1,Sac Bunt,5,bottom,1b
3610,2013-10-01,PNC Park,simonal01,martest01,2,5,1,Flyout,5,bottom,2b
3611,2013-10-01,PNC Park,liriafr01,choosh01,0,5,1,Groundout,6,top,
3612,2013-10-01,PNC Park,liriafr01,ludwiry01,1,5,1,Double,6,top,
3613,2013-10-01,PNC Park,liriafr01,vottojo01,1,5,1,Strikeout,6,top,2b
3614,2013-10-01,PNC Park,liriafr01,phillbr01,2,5,1,Groundout,6,top,2b
3615,2013-10-01,PNC Park,simonal01,walkene01,0,5,1,Flyout,6,bottom,
3616,2013-10-01,PNC Park,simonal01,mccutan01,1,5,1,Single,6,bottom,
3617,2013-10-01,PNC Park,parrama01,morneju01,1,5,1,Single,6,bottom,1b
3618,2013-10-01,PNC Park,parrama01,byrdma01,1,5,1,Flyout,6,bottom,1b2b
3619,2013-10-01,PNC Park,parrama01,alvarpe01,2,5,1,Strikeout,6,bottom,1b2b
3620,2013-10-01,PNC Park,liriafr01,bruceja01,0,5,1,Groundout,7,top,
3621,2013-10-01,PNC Park,liriafr01,frazito01,1,5,1,Double,7,top,
3622,2013-10-01,PNC Park,liriafr01,cozarza01,1,5,1,Groundout,7,top,2b
3623,2013-10-01,PNC Park,liriafr01,hanigry01,2,5,1,Groundout,7,top,2b
3624,2013-10-01,PNC Park,ondrulo01,martiru01,0,5,1,Home Run,7,bottom,
3625,2013-10-01,PNC Park,ondrulo01,barmecl01,0,6,1,Groundout,7,bottom,
3626,2013-10-01,PNC Park,ondrulo01,snidetr01,1,6,1,Strikeout,7,bottom,
3627,2013-10-01,PNC Park,ondrulo01,martest01,2,6,1,Flyout,7,bottom,
3628,2013-10-01,PNC Park,watsoto01,mesorde01,0,6,1,Pop Out,8,top,
3629,2013-10-01,PNC Park,watsoto01,choosh01,1,6,1,Home Run,8,top,
3630,2013-10-01,PNC Park,watsoto01,ludwiry01,1,6,2,Fan interference,8,top,
3631,2013-10-01,PNC Park,watsoto01,vottojo01,1,6,2,Groundout,8,top,2b
3632,2013-10-01,PNC Park,watsoto01,phillbr01,2,6,2,Groundout,8,top,3b
3633,2013-10-01,PNC Park,lecursa01,walkene01,0,6,2,Single,8,bottom,
3634,2013-10-01,PNC Park,lecursa01,mccutan01,0,6,2,Flyout,8,bottom,1b
3635,2013-10-01,PNC Park,lecursa01,morneju01,1,6,2,Grounded Into DP,8,bottom,1b
3636,2013-10-01,PNC Park,grillja01,bruceja01,0,6,2,Strikeout,9,top,
3637,2013-10-01,PNC Park,grillja01,frazito01,1,6,2,Flyout,9,top,
3638,2013-10-01,PNC Park,grillja01,cozarza01,2,6,2,Groundout,9,top,
3639,2013-10-02,Progressive Field,salazda01,dejesda01,0,0,0,Lineout,1,top,
3640,2013-10-02,Progressive Field,salazda01,myerswi01,1,0,0,Strikeout,1,top,
3641,2013-10-02,Progressive Field,salazda01,loneyja01,2,0,0,Strikeout,1,top,
3642,2013-10-02,Progressive Field,cobbal01,bournmi01,0,0,0,Flyout,1,bottom,
3643,2013-10-02,Progressive Field,cobbal01,swishni01,1,0,0,Strikeout,1,bottom,
3644,2013-10-02,Progressive Field,cobbal01,kipnija01,2,0,0,Groundout,1,bottom,
3645,2013-10-02,Progressive Field,salazda01,longoev01,0,0,0,Strikeout,2,top,
3646,2013-10-02,Progressive Field,salazda01,zobribe01,1,0,0,Pop Out,2,top,
3647,2013-10-02,Progressive Field,salazda01,jennide01,2,0,0,Pop Out,2,top,
3648,2013-10-02,Progressive Field,cobbal01,santaca01,0,0,0,Groundout,2,bottom,
3649,2013-10-02,Progressive Field,cobbal01,brantmi02,1,0,0,Lineout,2,bottom,
3650,2013-10-02,Progressive Field,cobbal01,raburry01,2,0,0,Double,2,bottom,
3651,2013-10-02,Progressive Field,cobbal01,cabreas01,2,0,0,Lineout,2,bottom,2b
3652,2013-10-02,Progressive Field,salazda01,youngde03,0,0,0,Home Run,3,top,
3653,2013-10-02,Progressive Field,salazda01,escobyu01,0,0,1,Flyout,3,top,
3654,2013-10-02,Progressive Field,salazda01,dejesda01,2,0,1,Flyout,3,top,
3655,2013-10-02,Progressive Field,cobbal01,gomesya01,0,0,1,Lineout,3,bottom,
3656,2013-10-02,Progressive Field,cobbal01,chiselo01,1,0,1,Single,3,bottom,
3657,2013-10-02,Progressive Field,cobbal01,bournmi01,1,0,1,Strikeout,3,bottom,1b
3658,2013-10-02,Progressive Field,cobbal01,swishni01,2,0,1,Groundout,3,bottom,1b
3659,2013-10-02,Progressive Field,salazda01,myerswi01,0,0,1,Strikeout,4,top,
3660,2013-10-02,Progressive Field,salazda01,loneyja01,1,0,1,Single,4,top,
3661,2013-10-02,Progressive Field,salazda01,longoev01,1,0,1,Single,4,top,1b
3662,2013-10-02,Progressive Field,salazda01,zobribe01,1,0,1,Flyout,4,top,1b2b
3663,2013-10-02,Progressive Field,salazda01,jennide01,2,0,1,Double,4,top,1b3b
3664,2013-10-02,Progressive Field,salazda01,youngde03,2,0,3,Intent Walk,4,top,2b
3665,2013-10-02,Progressive Field,salazda01,escobyu01,2,0,3,Groundout,4,top,1b2b
3666,2013-10-02,Progressive Field,cobbal01,kipnija01,0,0,3,Groundout,4,bottom,
3667,2013-10-02,Progressive Field,cobbal01,santaca01,1,0,3,Double,4,bottom,
3668,2013-10-02,Progressive Field,cobbal01,brantmi02,1,0,3,Single,4,bottom,2b
3669,2013-10-02,Progressive Field,cobbal01,raburry01,1,0,3,Walk,4,bottom,1b3b
3670,2013-10-02,Progressive Field,cobbal01,cabreas01,1,0,3,Grounded Into DP,4,bottom,1b2b3b
3671,2013-10-02,Progressive Field,rzepcma01,dejesda01,0,0,3,Strikeout,5,top,1b
3672,2013-10-02,Progressive Field,shawbr01,myerswi01,1,0,3,Strikeout,5,top,1b
3673,2013-10-02,Progressive Field,shawbr01,loneyja01,2,0,3,Runner Out,5,top,1b
3674,2013-10-02,Progressive Field,cobbal01,gomesya01,0,0,3,Double,5,bottom,
3675,2013-10-02,Progressive Field,cobbal01,chiselo01,0,0,3,Single,5,bottom,2b
3676,2013-10-02,Progressive Field,cobbal01,bournmi01,0,0,3,Strikeout,5,bottom,1b3b
3677,2013-10-02,Progressive Field,cobbal01,swishni01,1,0,3,Groundout,5,bottom,1b3b
3678,2013-10-02,Progressive Field,cobbal01,kipnija01,2,0,3,Groundout,5,bottom,2b3b
3679,2013-10-02,Progressive Field,shawbr01,loneyja01,0,0,3,Flyout,6,top,
3680,2013-10-02,Progressive Field,shawbr01,longoev01,1,0,3,Strikeout,6,top,
3681,2013-10-02,Progressive Field,shawbr01,zobribe01,2,0,3,Lineout,6,top,
3682,2013-10-02,Progressive Field,cobbal01,santaca01,0,0,3,Strikeout,6,bottom,
3683,2013-10-02,Progressive Field,cobbal01,brantmi02,1,0,3,Groundout,6,bottom,
3684,2013-10-02,Progressive Field,cobbal01,raburry01,2,0,3,Strikeout,6,bottom,
3685,2013-10-02,Progressive Field,shawbr01,jennide01,0,0,3,Single,7,top,
3686,2013-10-02,Progressive Field,masteju01,youngde03,0,0,3,Strikeout,7,top,1b
3687,2013-10-02,Progressive Field,masteju01,escobyu01,1,0,3,Groundout,7,top,1b
3688,2013-10-02,Progressive Field,cobbal01,cabreas01,0,0,3,Groundout,7,bottom,
3689,2013-10-02,Progressive Field,cobbal01,gomesya01,1,0,3,Single,7,bottom,
3690,2013-10-02,Progressive Field,cobbal01,chiselo01,1,0,3,Single,7,bottom,1b
3691,2013-10-02,Progressive Field,cobbal01,bournmi01,1,0,3,Flyout,7,bottom,1b2b
3692,2013-10-02,Progressive Field,peraljo01,swishni01,2,0,3,Strikeout,7,bottom,1b2b
3693,2013-10-02,Progressive Field,masteju01,dejesda01,0,0,3,Hit By Pitch,8,top,
3694,2013-10-02,Progressive Field,masteju01,myerswi01,0,0,3,Single,8,top,1b
3695,2013-10-02,Progressive Field,masteju01,loneyja01,0,0,3,Grounded Into DP,8,top,1b2b
3696,2013-10-02,Progressive Field,masteju01,longoev01,2,0,3,Lineout,8,top,3b
3697,2013-10-02,Progressive Field,peraljo01,kipnija01,0,0,3,Pop Out,8,bottom,
3698,2013-10-02,Progressive Field,peraljo01,santaca01,1,0,3,Single,8,bottom,
3699,2013-10-02,Progressive Field,peraljo01,brantmi02,1,0,3,Flyout,8,bottom,1b
3700,2013-10-02,Progressive Field,mcgeeja01,raburry01,2,0,3,Strikeout,8,bottom,1b
3701,2013-10-02,Progressive Field,allenco01,zobribe01,0,0,3,Single,9,top,
3702,2013-10-02,Progressive Field,allenco01,fuldsa01,0,0,3,Strikeout,9,top,1b
3703,2013-10-02,Progressive Field,smithjo05,youngde03,1,0,3,Field Error,9,top,1b
3704,2013-10-02,Progressive Field,smithjo05,escobyu01,1,0,3,Single,9,top,1b3b
3705,2013-10-02,Progressive Field,smithjo05,dejesda01,2,0,4,Flyout,9,top,1b2b
3706,2013-10-02,Progressive Field,rodnefe01,cabreas01,0,0,4,Strikeout,9,bottom,
3707,2013-10-02,Progressive Field,rodnefe01,gomesya01,1,0,4,Lineout,9,bottom,
3708,2013-10-02,Progressive Field,rodnefe01,chiselo01,2,0,4,Strikeout,9,bottom,
2368,2013-10-03,Turner Field,medlekr01,crawfca02,0,0,0,Strikeout,1,top,
2369,2013-10-03,Turner Field,medlekr01,ramirha01,2,0,0,Strikeout,1,top,
2370,2013-10-03,Turner Field,kershcl01,heywaja01,0,0,0,Strikeout,1,bottom,
2371,2013-10-03,Turner Field,kershcl01,uptonju01,1,0,0,Groundout,1,bottom,
2372,2013-10-03,Turner Field,kershcl01,freemfr01,2,0,0,Strikeout,1,bottom,
2373,2013-10-03,Turner Field,medlekr01,gonzaad01,0,0,0,Lineout,2,top,
2374,2013-10-03,Turner Field,medlekr01,puigya01,1,0,0,Single,2,top,
2375,2013-10-03,Turner Field,medlekr01,uribeju01,1,0,0,Single,2,top,1b
2376,2013-10-03,Turner Field,medlekr01,schumsk01,1,0,0,Sac Fly,2,top,1b3b
2377,2013-10-03,Turner Field,medlekr01,ellisaj01,2,0,1,Double,2,top,2b
2378,2013-10-03,Turner Field,medlekr01,kershcl01,2,0,2,Groundout,2,top,2b
2379,2013-10-03,Turner Field,kershcl01,gattiev01,0,0,2,Single,2,bottom,
2380,2013-10-03,Turner Field,kershcl01,mccanbr01,0,0,2,Flyout,2,bottom,1b
2381,2013-10-03,Turner Field,kershcl01,johnsch05,1,0,2,Double Play,2,bottom,1b
2382,2013-10-03,Turner Field,medlekr01,crawfca02,0,0,2,Single,3,top,
2383,2013-10-03,Turner Field,medlekr01,ramirha01,1,0,2,Groundout,3,top,1b
2384,2013-10-03,Turner Field,medlekr01,gonzaad01,2,0,2,Home Run,3,top,2b
2385,2013-10-03,Turner Field,medlekr01,puigya01,2,0,4,Single,3,top,
2386,2013-10-03,Turner Field,medlekr01,uribeju01,2,0,4,Flyout,3,top,1b
2387,2013-10-03,Turner Field,kershcl01,simmoan01,0,0,4,Walk,3,bottom,
2388,2013-10-03,Turner Field,kershcl01,johnsel02,0,0,4,Groundout,3,bottom,2b
2389,2013-10-03,Turner Field,kershcl01,medlekr01,1,0,4,Strikeout,3,bottom,2b
2390,2013-10-03,Turner Field,kershcl01,heywaja01,2,0,4,Groundout,3,bottom,2b
2391,2013-10-03,Turner Field,medlekr01,schumsk01,0,0,4,Groundout,4,top,
2392,2013-10-03,Turner Field,medlekr01,ellisaj01,1,0,4,Double,4,top,
2393,2013-10-03,Turner Field,medlekr01,kershcl01,1,0,4,Strikeout,4,top,2b
2394,2013-10-03,Turner Field,medlekr01,crawfca02,2,0,4,Walk,4,top,2b
2395,2013-10-03,Turner Field,medlekr01,ramirha01,2,0,5,Pop Out,4,top,2b3b
2396,2013-10-03,Turner Field,kershcl01,uptonju01,0,0,5,Groundout,4,bottom,
2397,2013-10-03,Turner Field,kershcl01,freemfr01,1,0,5,Single,4,bottom,
2398,2013-10-03,Turner Field,kershcl01,gattiev01,1,0,5,Walk,4,bottom,1b
2399,2013-10-03,Turner Field,kershcl01,mccanbr01,1,0,5,Flyout,4,bottom,1b2b
2400,2013-10-03,Turner Field,kershcl01,johnsch05,2,0,5,Single,4,bottom,1b2b
2401,2013-10-03,Turner Field,kershcl01,simmoan01,2,1,5,Strikeout,4,bottom,1b3b
2402,2013-10-03,Turner Field,medlekr01,gonzaad01,0,1,5,Single,5,top,
2403,2013-10-03,Turner Field,medlekr01,puigya01,0,1,5,Hit By Pitch,5,top,1b
2404,2013-10-03,Turner Field,ayalalu01,uribeju01,0,1,5,Sac Bunt,5,top,1b2b
2405,2013-10-03,Turner Field,ayalalu01,schumsk01,1,1,5,Intent Walk,5,top,2b3b
2406,2013-10-03,Turner Field,ayalalu01,ellisaj01,1,1,5,Strikeout,5,top,1b2b3b
2407,2013-10-03,Turner Field,ayalalu01,kershcl01,2,1,5,Strikeout,5,top,1b2b3b
2408,2013-10-03,Turner Field,kershcl01,johnsel02,0,1,5,Strikeout,5,bottom,
2409,2013-10-03,Turner Field,kershcl01,uptonbj01,1,1,5,Strikeout,5,bottom,
2410,2013-10-03,Turner Field,kershcl01,heywaja01,2,1,5,Strikeout,5,bottom,
2411,2013-10-03,Turner Field,waldejo01,crawfca02,0,1,5,Groundout,6,top,
2412,2013-10-03,Turner Field,waldejo01,ramirha01,1,1,5,Double,6,top,1b
2413,2013-10-03,Turner Field,waldejo01,gonzaad01,1,1,6,Groundout,6,top,2b
2414,2013-10-03,Turner Field,waldejo01,puigya01,2,1,6,Strikeout,6,top,3b
2415,2013-10-03,Turner Field,kershcl01,uptonju01,0,1,6,Strikeout,6,bottom,
2416,2013-10-03,Turner Field,kershcl01,freemfr01,1,1,6,Strikeout,6,bottom,
2417,2013-10-03,Turner Field,kershcl01,gattiev01,2,1,6,Groundout,6,bottom,
2418,2013-10-03,Turner Field,woodal02,uribeju01,0,1,6,Flyout,7,top,
2419,2013-10-03,Turner Field,woodal02,schumsk01,1,1,6,Lineout,7,top,
2420,2013-10-03,Turner Field,woodal02,ellisaj01,2,1,6,Groundout,7,top,
2421,2013-10-03,Turner Field,kershcl01,mccanbr01,0,1,6,Walk,7,bottom,
2422,2013-10-03,Turner Field,kershcl01,johnsch05,0,1,6,Strikeout,7,bottom,1b
2423,2013-10-03,Turner Field,kershcl01,simmoan01,1,1,6,Strikeout,7,bottom,1b
2424,2013-10-03,Turner Field,kershcl01,johnsel02,2,1,6,Strikeout,7,bottom,1b
2425,2013-10-03,Turner Field,carpeda01,ethiean01,0,1,6,Groundout,8,top,
2426,2013-10-03,Turner Field,carpeda01,crawfca02,1,1,6,Strikeout,8,top,
2427,2013-10-03,Turner Field,wilsobr01,johnsre02,0,1,6,Groundout,8,bottom,
2428,2013-10-03,Turner Field,wilsobr01,heywaja01,1,1,6,Single,8,bottom,
2429,2013-10-03,Turner Field,wilsobr01,uptonju01,1,1,6,Groundout,8,bottom,1b
2430,2013-10-03,Turner Field,wilsobr01,freemfr01,2,1,6,Groundout,8,bottom,2b
2431,2013-10-03,Turner Field,avilalu01,ramirha01,0,1,6,Lineout,9,top,
2432,2013-10-03,Turner Field,avilalu01,gonzaad01,1,1,6,Flyout,9,top,
2433,2013-10-03,Turner Field,avilalu01,puigya01,2,1,6,Strikeout,9,top,
2434,2013-10-03,Turner Field,janseke01,gattiev01,0,1,6,Walk,9,bottom,
2435,2013-10-03,Turner Field,janseke01,mccanbr01,0,1,6,Strikeout,9,bottom,1b
2436,2013-10-03,Turner Field,janseke01,johnsch05,1,1,6,Strikeout,9,bottom,1b
2437,2013-10-03,Turner Field,janseke01,simmoan01,2,1,6,Single,9,bottom,1b
2438,2013-10-03,Turner Field,janseke01,johnsel02,2,1,6,Strikeout,9,bottom,2b3b
2439,2013-10-03,Busch Stadium,wainwad01,martest01,0,0,0,Strikeout,1,top,
2440,2013-10-03,Busch Stadium,wainwad01,walkene01,1,0,0,Groundout,1,top,
2441,2013-10-03,Busch Stadium,wainwad01,mccutan01,2,0,0,Groundout,1,top,
2442,2013-10-03,Busch Stadium,wainwad01,morneju01,0,0,0,Groundout,2,top,
2443,2013-10-03,Busch Stadium,wainwad01,byrdma01,1,0,0,Strikeout,2,top,
2444,2013-10-03,Busch Stadium,wainwad01,alvarpe01,2,0,0,Groundout,2,top,
2445,2013-10-03,Busch Stadium,wainwad01,martiru01,0,0,0,Strikeout,3,top,
2446,2013-10-03,Busch Stadium,wainwad01,barmecl01,1,0,0,Lineout,3,top,
2447,2013-10-03,Busch Stadium,gomezje01,descada01,0,7,0,Groundout,3,bottom,2b
2448,2013-10-03,Busch Stadium,gomezje01,wainwad01,1,7,0,Groundout,3,bottom,3b
2449,2013-10-03,Busch Stadium,gomezje01,carpema01,2,7,0,Pop Out,3,bottom,3b
2450,2013-10-03,Busch Stadium,wainwad01,martest01,0,7,0,Strikeout,4,top,
2451,2013-10-03,Busch Stadium,wainwad01,walkene01,1,7,0,Groundout,4,top,
2452,2013-10-03,Busch Stadium,wainwad01,mccutan01,2,7,0,Single,4,top,
2453,2013-10-03,Busch Stadium,wainwad01,morneju01,2,7,0,Single,4,top,1b
2454,2013-10-03,Busch Stadium,wainwad01,byrdma01,2,7,0,Strikeout,4,top,1b2b
2455,2013-10-03,Busch Stadium,gomezje01,beltrca01,0,7,0,Pop Out,4,bottom,
2456,2013-10-03,Busch Stadium,gomezje01,hollima01,1,7,0,Groundout,4,bottom,
2457,2013-10-03,Busch Stadium,gomezje01,adamsma01,2,7,0,Single,4,bottom,
2458,2013-10-03,Busch Stadium,gomezje01,molinya01,2,7,0,Groundout,4,bottom,1b
2459,2013-10-03,Busch Stadium,wainwad01,alvarpe01,0,7,0,Home Run,5,top,
2460,2013-10-03,Busch Stadium,wainwad01,martiru01,0,7,1,Groundout,5,top,
2461,2013-10-03,Busch Stadium,wainwad01,barmecl01,1,7,1,Strikeout,5,top,
2462,2013-10-03,Busch Stadium,wainwad01,gomezje01,2,7,1,Strikeout,5,top,
2463,2013-10-03,Busch Stadium,gomezje01,jayjo02,0,7,1,Walk,5,bottom,
2464,2013-10-03,Busch Stadium,gomezje01,freesda01,0,7,1,Single,5,bottom,1b
2465,2013-10-03,Busch Stadium,gomezje01,descada01,0,7,1,Forceout,5,bottom,1b2b
2466,2013-10-03,Busch Stadium,gomezje01,wainwad01,1,8,1,Sac Bunt,5,bottom,1b
2467,2013-10-03,Busch Stadium,gomezje01,carpema01,2,8,1,Flyout,5,bottom,2b
2468,2013-10-03,Busch Stadium,wainwad01,martest01,0,8,1,Groundout,6,top,
2469,2013-10-03,Busch Stadium,wainwad01,walkene01,1,8,1,Groundout,6,top,
2470,2013-10-03,Busch Stadium,wainwad01,mccutan01,2,8,1,Groundout,6,top,
2471,2013-10-03,Busch Stadium,gomezje01,beltrca01,0,8,1,Groundout,6,bottom,
2472,2013-10-03,Busch Stadium,gomezje01,hollima01,1,8,1,Flyout,6,bottom,
2473,2013-10-03,Busch Stadium,gomezje01,adamsma01,2,8,1,Walk,6,bottom,
2474,2013-10-03,Busch Stadium,gomezje01,molinya01,2,8,1,Double,6,bottom,1b
2475,2013-10-03,Busch Stadium,gomezje01,jayjo02,2,9,1,Groundout,6,bottom,2b
2476,2013-10-03,Busch Stadium,wainwad01,morneju01,0,9,1,Strikeout,7,top,
2477,2013-10-03,Busch Stadium,wainwad01,byrdma01,1,9,1,Groundout,7,top,
2478,2013-10-03,Busch Stadium,wainwad01,alvarpe01,2,9,1,Strikeout,7,top,
2479,2013-10-03,Busch Stadium,mazzavi01,freesda01,0,9,1,Strikeout,7,bottom,
2480,2013-10-03,Busch Stadium,mazzavi01,descada01,1,9,1,Flyout,7,bottom,
2481,2013-10-03,Busch Stadium,mazzavi01,wongko01,2,9,1,Groundout,7,bottom,
2482,2013-10-03,Busch Stadium,martica04,martiru01,0,9,1,Groundout,8,top,
2483,2013-10-03,Busch Stadium,martica04,tabatjo01,1,9,1,Groundout,8,top,
2484,2013-10-03,Busch Stadium,martica04,mercejo03,2,9,1,Strikeout,8,top,
2485,2013-10-03,Busch Stadium,morribr01,carpema01,0,9,1,Groundout,8,bottom,
2486,2013-10-03,Busch Stadium,morribr01,beltrca01,1,9,1,Pop Out,8,bottom,
2487,2013-10-03,Busch Stadium,morribr01,hollima01,2,9,1,Single,8,bottom,
2488,2013-10-03,Busch Stadium,morribr01,adamsma01,2,9,1,Strikeout,8,bottom,1b
2489,2013-10-03,Busch Stadium,rosentr01,martest01,0,9,1,Flyout,9,top,
2490,2013-10-03,Busch Stadium,rosentr01,walkene01,1,9,1,Strikeout,9,top,
2491,2013-10-03,Busch Stadium,rosentr01,mccutan01,2,9,1,Single,9,top,
2492,2013-10-03,Busch Stadium,rosentr01,morneju01,2,9,1,Groundout,9,top,1b
2493,2013-10-04,Busch Stadium,lynnla01,martest01,0,0,0,Strikeout,1,top,
2494,2013-10-04,Busch Stadium,lynnla01,walkene01,1,0,0,Strikeout,1,top,
2495,2013-10-04,Busch Stadium,lynnla01,mccutan01,2,0,0,Single,1,top,
